Revenue_latest,Revenue_mean,Revenue_std,Expenditure_latest,Expenditure_mean,Expenditure_std,Staff_latest,Staff_mean,Staff_std,Profit_latest,Profit_mean,Profit_std,Profit_margin_latest,Profit_margin_mean,Revenue_trend,Expenditure_trend,Staff_trend,Loss_years
0.0,1512500.0,3025000.0,0.0,1490000.0,2980000.0,1.0,1.0,0.0,0.0,22500.0,45000.0,0.01487603305785124,0.01487603305785124,-1814999.9999999998,-1788000.0,0.0,0
50000.0,50000.0,0.0,360000.0,360000.0,0.0,2.0,2.0,0.0,-310000.0,-310000.0,0.0,-6.2,-6.2,0.0,0.0,0.0,4
29600000.0,26170000.0,3611592.4465531823,25735600.0,22655200.0,3236845.8350684545,1.0,0.5,0.5773502691896257,3864400.0,3514800.0,393022.84920854156,0.13055405405405404,0.13479072240501427,2515999.999999999,2285159.9999999995,0.3999999999999999,0
1000000.0,1000000.0,0.0,3700000.0,3700000.0,0.0,4.0,4.75,0.5,-2700000.0,-2700000.0,0.0,-2.7,-2.7,0.0,0.0,-0.29999999999999993,4
14025000.0,3806250.0,6835945.892851991,18000.0,3011250.0,5942537.052892476,0.0,0.5,0.5773502691896257,14007000.0,795000.0,10143953.389827853,0.9987165775401069,-3.9693917112299464,3847499.9999999995,-3575549.9999999986,-0.3999999999999999,3
7200000.0,2296750.0,3400388.5439755265,6292000.0,2067250.0,2966687.4203393925,4.0,2.0,2.309401076758503,908000.0,229500.0,452357.8966555869,0.12611111111111112,0.0655719118716099,1563900.0,1294499.9999999998,9.930136612989092e-17,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,,,0.0,0.0,0.29999999999999993,0
4612500.0,1153125.0,2306250.0,3790000.0,947500.0,1895000.0,4.0,1.0,2.0,822500.0,205625.0,411250.0,0.17831978319783198,0.17831978319783198,1383749.9999999995,1136999.9999999998,1.1999999999999997,0
1000000.0,274000.0,486111.09841269825,186000.0,198000.0,16248.07680927192,6.0,7.0,1.1547005383792515,814000.0,76000.0,492982.75831919315,0.814,-0.24925000000000003,309600.0,1199.9999999999998,-0.7999999999999998,3
100000.0,410000.0,357957.166897568,520000.0,512500.0,5000.0,2.0,2.0,0.0,-420000.0,-102500.0,360867.0115153226,-4.2,-1.9291666666666667,-247999.9999999999,2999.999999999999,0.0,2
17520000.0,12202500.0,3987753.1267619864,14820000.0,9603500.0,3617930.2093876824,11.0,8.0,2.160246899469287,2700000.0,2599000.0,895574.6758366943,0.1541095890410959,0.217476802280206,2999999.9999999995,2522799.999999999,1.5999999999999996,0
732500.0,501420.5,199514.35229326235,468800.0,342162.5,118889.54184872612,1.0,1.0,0.0,263700.0,159258.0,81981.03467266072,0.36,0.3068982799662049,154364.39999999997,91638.59999999999,0.0,0
0.0,1512500.0,3025000.0,0.0,1490000.0,2980000.0,1.0,0.5,0.5773502691896257,0.0,22500.0,45000.0,0.01487603305785124,0.01487603305785124,-1814999.9999999998,-1788000.0,0.3999999999999999,0
58570000.0,53495000.0,4652529.777801893,49690000.0,45010625.0,3865039.3567422656,1.0,1.0,0.0,8880000.0,8484375.0,970302.8200000245,0.1516134539866826,0.15847918378716877,2650000.0,2390050.0,0.0,0
0.0,465000.0,537494.1860150675,0.0,407500.0,470575.17996596463,0.0,2.5,2.886751345948129,0.0,57500.0,69000.0,0.14375,0.1229861111111111,-366000.00000000006,-324600.0,-1.9999999999999996,0
50000.0,50000.0,0.0,204000.0,216500.0,25000.0,2.0,2.0,0.0,-154000.0,-166500.0,25000.0,-3.08,-3.33,0.0,-14999.999999999996,0.0,4
0.0,211250.0,147782.21588991463,0.0,177500.0,118705.51798463288,0.0,1.5,1.0,0.0,33750.0,56558.96628003969,0.27076923076923076,0.13116550116550116,-79500.00000000001,-68600.0,-0.5999999999999999,1
